Generation,Min_Fitness,Avg_Fitness
776,82.06507952373947,83.05042578205286
777,82.14507952373945,83.5332714703961
778,82.30507952373947,83.58106760190854
779,82.30507952373947,83.39468806310418
780,82.38343002256013,83.6185848581832
781,82.38507952373946,83.96281911507869
782,82.54507952373946,84.05837642801447
783,82.62507952373946,84.04996646720357
784,82.70507952373947,84.3062778009081
785,82.78343002256013,84.11659142230758
786,82.78507952373945,84.49617490622491
787,82.94507952373947,84.3146539868212
788,83.02507952373945,84.32104444930548
789,83.18343002256013,84.44696513489693
790,83.18507952373946,84.26597192589519
791,83.18507952373946,84.52776596415185
792,83.26507952373947,84.69747608593849
793,83.42209419868873,84.91572494021113
794,83.50507952373947,85.20996969664884
795,83.58507952373945,85.02182366391531
796,83.66507952373946,85.0064298745022
797,83.74507952373946,85.265094580933
798,83.82343002256012,85.41947598883347
799,83.82507952373945,85.26297591491092
800,83.90118034117498,85.21189694506145
801,84.06118034117497,85.2006274133907
802,84.14118034117497,85.09671397967558
803,84.22118034117496,85.49716811917979
804,84.22209419868872,85.91684740495731
805,84.46118034117498,85.80542601712243
806,84.46118034117498,85.61105969965755
807,84.54118034117496,85.74872763049376
808,84.54118034117496,86.08631959539075
809,84.62118034117496,86.04722113416341
810,84.70118034117498,86.24016326217782
811,84.86118034117497,86.142117826827
812,84.94118034117497,86.47396674663034
813,85.02118034117495,86.34528430357233
814,85.10093653964698,86.14849396897773
815,85.18093653964698,86.56542319973761
816,85.18118034117497,86.7975203639221
817,85.34118034117496,86.69494606945398
818,85.42093653964697,87.23010193719028
819,85.50093653964696,87.38982714866053
820,85.50118034117494,86.94586383778282
821,85.66093653964697,87.01728750266714
822,85.74093653964698,86.77402526904675
823,85.82093653964698,87.13064760860806
824,85.82118034117497,87.02446539961726
825,85.98093653964698,87.39994552670831
826,86.06093653964697,87.58972350429596
827,86.14093653964699,87.57524538064027
828,86.22093653964697,87.74408408492772
829,86.30093653964697,87.93837999090947
830,86.38093653964698,87.99314309134525
831,86.4599456427073,87.72289310511195
832,86.46093653964697,87.73229921386255
833,86.62093653964698,87.91273615319746
834,86.69994564270729,87.87280702218389
835,86.77658065146736,88.3568279689247
836,86.78093653964697,88.41862187046274
837,86.93658065146737,88.27370500982335
838,87.01799691560207,88.24541483818732
839,87.09658065146735,88.56924401371406
840,87.17658065146736,89.00247452882199
841,87.25994564270731,88.79687804332228
842,87.33994564270732,88.92694556521859
843,87.41658065146736,88.66460853555223
844,87.49658065146735,88.9502806226694
845,87.57658065146737,89.17421529994975
846,87.65658065146735,88.8532306263126
847,87.73658065146736,89.13012574854851
848,87.81658065146736,89.01072507730632
849,87.89547831280841,89.13712991187664
850,87.89658065146735,89.29809089143873
851,87.97658065146736,89.36248418318313
852,88.05656643670368,89.66175708034858
853,88.05656643670368,89.86083668038225
854,88.29595778911478,89.6774199382376
855,88.37595778911479,89.54297168741864
856,88.45521770823414,89.8788531795154
857,88.45656643670367,90.3638497171477
858,88.61593015718253,90.2386879530218
859,88.6954783128084,90.15109036329706
860,88.85457416786585,90.15191998750808
861,88.85595778911478,89.93087702447583
862,88.93595139459042,89.89017340376837
863,89.01457416786586,90.41427170100442
864,89.01457416786586,90.45997609979169
865,89.17314706392689,90.80926236184679
866,89.17470685763026,90.4841801541687
867,89.33457416786587,90.56289067106297
868,89.41457416786585,90.9026183267783
869,89.49314706392688,90.50664821506007
870,89.5731470639269,90.99180786554888
871,89.57457416786586,91.31230627253936
872,89.81314706392689,91.02713809695
873,89.81457416786586,91.24306445388609
874,89.97314706392689,91.24637690769056
875,89.97314706392689,91.31943999434296
876,90.05314706392689,91.47183709636217
877,90.05404730234113,91.66601577454178
878,90.21314706392688,91.58312352196664
879,90.21457416786585,91.75588472442132
880,90.3731470639269,91.61801965067778
881,90.3731470639269,91.54132154466754
882,90.45314706392688,91.67312904962313
883,90.6128144773955,91.78610914436547
884,90.69314706392689,92.43382229231196
885,90.7731470639269,92.31018808530662
886,90.85314706392688,92.17268451476548
887,90.9331470639269,92.03462843256473
888,90.9331470639269,92.19638074838952
889,91.0131470639269,92.35010646858309
890,91.17282396292032,92.38708439326827
891,91.25282396292032,92.18234585494008
892,91.25314706392689,92.33315005899559
893,91.33249626383203,92.9773994008605
894,91.33282396292033,93.07779135631762
895,91.57235657304271,93.53556158473704
896,91.73249626383202,93.20477509211733
897,91.80873049540449,92.77557158487487
898,91.81240688618543,93.15956636435203
899,91.8888287183523,93.29626541692069
900,92.04835778549234,93.39292400548095
901,92.05282396292031,93.03845137060469
902,92.12882871835232,93.39018140510203
903,92.20835778549235,93.45493072645708
904,92.28835778549234,93.44459124756675
905,92.36835778549235,93.41465890555095
906,92.37197318539585,94.14499324341999
907,92.52825528605462,94.03586617296814
908,92.68582577300954,93.7156455112118
909,92.76825528605461,94.10508111973124
910,92.76835778549236,93.92800022385765
911,92.84582577300954,94.15151955860719
912,92.84835778549234,94.3778007439477
913,93.0057793325114,94.12189937257665
914,93.00835778549235,94.34657453946892
915,93.08825528605459,94.75266895393405
916,93.24552161346284,94.61591218801968
917,93.24552161346284,94.63927430074534
918,93.40552161346284,94.86698414454142
919,93.40577933251139,95.11958254413335
920,93.56459900937098,95.5232103086776
921,93.56552161346285,95.22192934698879
922,93.80505914534318,95.2998082736067
923,93.88384889912801,94.8944211753799
924,93.88542970018607,95.32661174505265
925,93.96459900937099,95.15547639076328
926,94.04459900937097,95.44302223173234
927,94.12459900937098,95.53257663346918
928,94.20384889912802,95.61173026956507
929,94.2057793325114,95.50221084993262
930,94.44297429605626,95.8502364006159
931,94.44410398302068,95.66414549688939
932,94.52384604596271,95.78076320198343
933,94.52391738472265,95.90335211724454
934,94.68377896087704,95.94380746284423
935,94.76384604596271,95.64741878960258
936,94.84297429605625,96.07621900067048
937,94.92377896087704,96.35123871079672
938,95.08297429605625,96.0318226416602
939,95.08538661387344,96.59609876299709
940,95.16384604596269,96.60791904562815
941,95.32297429605624,96.72225816396751
942,95.40297429605627,96.51751104523538
943,95.40297429605627,96.78220564592755
944,95.56195683577721,97.01480404244876
945,95.56297429605625,96.54843365743689
946,95.7219568357772,97.0147250389953
947,95.80253833830679,96.79348138470473
948,95.80253833830679,96.83548479861409
949,95.88297429605626,97.23848987109477
950,95.96253833830677,97.23475341440776
951,96.04195683577721,97.39550324147822
952,96.12195683577721,97.56645421403145
953,96.20195683577722,97.4945059236574
954,96.28195683577721,97.89552017572814
955,96.28195683577721,97.76687700432547
956,96.3619568357772,97.86147895680304
957,96.36215076784637,97.85006354948699
958,96.60195683577722,97.7581356057985
959,96.680378198174,97.94452978827444
960,96.7619568357772,98.2121151654667
961,96.84195683577721,98.00018343594046
962,96.84195683577721,98.17778216426208
963,97.000378198174,98.3646190128737
964,97.16037819817399,98.45103558016304
965,97.240378198174,98.48191687269997
966,97.24195683577722,98.5335885147097
967,97.32195683577721,98.70110089534035
968,97.40037819817401,98.46092669537671
969,97.40195683577723,98.97106269807546
970,97.56037819817399,98.91782321832633
971,97.640378198174,98.78791262288755
972,97.72037819817399,99.00297492610147
973,97.72037819817399,99.49206631895142
974,97.800378198174,99.0396719814803
975,97.880378198174,98.99564198749165
976,98.040378198174,99.41070542632018
977,98.20037819817401,99.3050490999512
978,98.20037819817401,99.51319620681677
979,98.20037819817401,99.39709810614762
980,98.20037819817401,99.45217015658041
981,98.52005379259593,99.66611441727161
982,98.5201118108478,99.56116028933879
983,98.520378198174,99.75035040287726
984,98.68011181084779,99.94857892079237
985,98.83888003128229,99.61348670127695
986,98.84005379259594,100.12779502056448
987,98.84037819817401,100.39694346940652
988,98.99910172964181,100.27103306332481
989,99.15813318538427,100.30451881308751
990,99.15913728312623,100.3771704196646
991,99.23913728312624,100.68640180497263
992,99.31913728312624,100.83594799196698
993,99.47888003128227,100.69027808827268
994,99.48005379259592,100.94552810754348
995,99.56005379259592,100.93493580117456
996,99.63913728312625,101.1748952338864
997,99.71767052668787,101.0243638306022
998,99.79913728312624,101.10281759928726
999,99.87913728312624,100.89049253500289
1000,99.95686140929894,101.36928349097806
